Tick;Step;DateTime;Aircraft__acceleration_x;Aircraft__acceleration_z;Aircraft__angle_of_attack;Aircraft__callsign;Aircraft__climb_angle;Aircraft__drag;Aircraft__drag_coefficient;Aircraft__flight_phase;Aircraft__heading_bearing;Aircraft__height;Aircraft__lift;Aircraft__lift_coefficient;Aircraft__pitch;Aircraft__rate_of_climb;Aircraft__true_air_speed;Aircraft__true_air_speed_x;Brake__deceleration_application;Brake__deceleration_force;Brake__parking_brake;CIP__master_switch;Engine__failure;Engine__failure_probability;Engine__fuel_consumption;Engine__ignition_switch;Engine__mixture_control;Engine__oil;Engine__oil_leakage;Engine__oil_pressure;Engine__oil_pump_condition;Engine__oil_temperature;Engine__power;Engine__RPM;Engine__running;Engine__throttle;event_info;Latitude;Longitude;LWT__fuel_quantity;LWT__water_sediments;Propeller__thrust;Propeller__thrust_coefficient;RWT__fuel_quantity;RWT__water_sediments;Tire__friction_force;TireLeftMainWheel__inflation;TireNoseWheel__inflation;TireRightMainWheel__inflation;0_Position;1_Position;ID
240;240;2019-01-01T19:04:00.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.99526;False;422.950100987647;0.1;35.99526;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
241;241;2019-01-01T19:04:01.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
241;241;2019-01-01T19:04:01.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.994865;False;422.950100987647;0.1;35.994865;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
242;242;2019-01-01T19:04:02.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
242;242;2019-01-01T19:04:02.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.99447;False;422.950100987647;0.1;35.99447;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
243;243;2019-01-01T19:04:03.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
243;243;2019-01-01T19:04:03.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.994075;False;422.950100987647;0.1;35.994075;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
244;244;2019-01-01T19:04:04.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
244;244;2019-01-01T19:04:04.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.99368;False;422.950100987647;0.1;35.99368;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
245;245;2019-01-01T19:04:05.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
245;245;2019-01-01T19:04:05.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.993285;False;422.950100987647;0.1;35.993285;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
246;246;2019-01-01T19:04:06.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
246;246;2019-01-01T19:04:06.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.99289;False;422.950100987647;0.1;35.99289;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
247;247;2019-01-01T19:04:07.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
247;247;2019-01-01T19:04:07.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.992495;False;422.950100987647;0.1;35.992495;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
248;248;2019-01-01T19:04:08.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
248;248;2019-01-01T19:04:08.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9921000000001;False;422.950100987647;0.1;35.9921000000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
249;249;2019-01-01T19:04:09.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
249;249;2019-01-01T19:04:09.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9917050000001;False;422.950100987647;0.1;35.9917050000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
250;250;2019-01-01T19:04:10.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
250;250;2019-01-01T19:04:10.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9913100000001;False;422.950100987647;0.1;35.9913100000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
251;251;2019-01-01T19:04:11.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
251;251;2019-01-01T19:04:11.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9909150000001;False;422.950100987647;0.1;35.9909150000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
252;252;2019-01-01T19:04:12.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
252;252;2019-01-01T19:04:12.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9905200000001;False;422.950100987647;0.1;35.9905200000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
253;253;2019-01-01T19:04:13.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
253;253;2019-01-01T19:04:13.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9901250000001;False;422.950100987647;0.1;35.9901250000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
254;254;2019-01-01T19:04:14.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
254;254;2019-01-01T19:04:14.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9897300000001;False;422.950100987647;0.1;35.9897300000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
255;255;2019-01-01T19:04:15.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
255;255;2019-01-01T19:04:15.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9893350000001;False;422.950100987647;0.1;35.9893350000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
256;256;2019-01-01T19:04:16.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
256;256;2019-01-01T19:04:16.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9889400000001;False;422.950100987647;0.1;35.9889400000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
257;257;2019-01-01T19:04:17.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
257;257;2019-01-01T19:04:17.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9885450000001;False;422.950100987647;0.1;35.9885450000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
258;258;2019-01-01T19:04:18.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
258;258;2019-01-01T19:04:18.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9881500000001;False;422.950100987647;0.1;35.9881500000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
259;259;2019-01-01T19:04:19.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;LEAN;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
259;259;2019-01-01T19:04:19.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9877550000001;False;422.950100987647;0.1;35.9877550000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
260;260;2019-01-01T19:04:20.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;RICH;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
260;260;2019-01-01T19:04:20.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9873600000001;False;422.950100987647;0.1;35.9873600000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
261;261;2019-01-01T19:04:21.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;RICH;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
261;261;2019-01-01T19:04:21.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9869650000001;False;422.950100987647;0.1;35.9869650000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
262;262;2019-01-01T19:04:22.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;RICH;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
262;262;2019-01-01T19:04:22.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9865700000001;False;422.950100987647;0.1;35.9865700000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
263;263;2019-01-01T19:04:23.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;RICH;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
263;263;2019-01-01T19:04:23.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9861750000001;False;422.950100987647;0.1;35.9861750000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
264;264;2019-01-01T19:04:24.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;OFF;False;1E-06;0;OFF;RICH;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
264;264;2019-01-01T19:04:24.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9857800000001;False;422.950100987647;0.1;35.9857800000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
265;265;2019-01-01T19:04:25.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0;OFF;RICH;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
265;265;2019-01-01T19:04:25.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9853850000001;False;422.950100987647;0.1;35.9853850000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
266;266;2019-01-01T19:04:26.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0;OFF;RICH;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
266;266;2019-01-01T19:04:26.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9849900000001;False;422.950100987647;0.1;35.9849900000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
267;267;2019-01-01T19:04:27.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0;OFF;RICH;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
267;267;2019-01-01T19:04:27.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9845950000001;False;422.950100987647;0.1;35.9845950000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
268;268;2019-01-01T19:04:28.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0;OFF;RICH;5.9;0;101325;True;15;0;0;False;0.3;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
268;268;2019-01-01T19:04:28.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9842000000001;False;422.950100987647;0.1;35.9842000000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
269;269;2019-01-01T19:04:29.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0;OFF;RICH;5.9;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
269;269;2019-01-01T19:04:29.0000000+01:00;0.583379449638133;-9.81;0;Cessna1;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0.00079;BOTH;RICH;4;0;205000;True;116;7500;1214.85201099493;True;0.1;None;53.560392;9.4987928;38.9838050000001;False;422.950100987647;0.1;35.9838050000001;False;0;145000;207000;145000;9,4987928;53,560392;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
270;270;2019-01-01T19:04:30.0000000+01:00;0;-9.81;0;Cessna2;0;0;0.0444013915309827;on-ground;0;0;0;0.256563400043166;0;0;0;0;0;0;SET;ON;False;1E-06;0;OFF;RICH;5.9;0;101325;True;15;0;0;False;0.1;None;53.560392;9.4987928;27;False;0;0.1;11;False;0;145000;207000;145000;9,4987928;53,560392;be963075-8aed-4326-a2f1-c748863002ea
