Tick;Step;DateTime;age;current_activity;event_info;flight_experience;Latitude;Longitude;myAircraft_callsign;state;takeoff_distance;0_Position;1_Position;ID
201;201;2020-01-01T19:03:21.0000000+01:00;37;Check_TireLeftMainWheel__inflation;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
202;202;2020-01-01T19:03:22.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5600965592723;9.50378760408381;Cessna1;Taxiing;0;9,50378760408381;53,5600965592723;e0cd5c62-a9ad-4830-8014-10c47c22d193
202;202;2020-01-01T19:03:22.0000000+01:00;37;Check_TireLeftMainWheel__inflation;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
203;203;2020-01-01T19:03:23.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5600776511166;9.50387368520318;Cessna1;Taxiing;0;9,50387368520318;53,5600776511166;e0cd5c62-a9ad-4830-8014-10c47c22d193
203;203;2020-01-01T19:03:23.0000000+01:00;37;Check_TireLeftMainWheel__inflation;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
204;204;2020-01-01T19:03:24.0000000+01:00;19;Taxiing;None;96.9972670064295;53.560059417586;9.50395669469047;Cessna1;Taxiing;0;9,50395669469047;53,560059417586;e0cd5c62-a9ad-4830-8014-10c47c22d193
204;204;2020-01-01T19:03:24.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
205;205;2020-01-01T19:03:25.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5600418542782;9.5040366526246;Cessna1;Taxiing;0;9,5040366526246;53,5600418542782;e0cd5c62-a9ad-4830-8014-10c47c22d193
205;205;2020-01-01T19:03:25.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
206;206;2020-01-01T19:03:26.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5600249569058;9.50411357855869;Cessna1;Taxiing;0;9,50411357855869;53,5600249569058;e0cd5c62-a9ad-4830-8014-10c47c22d193
206;206;2020-01-01T19:03:26.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
207;207;2020-01-01T19:03:27.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5600087212944;9.50418749153098;Cessna1;Taxiing;0;9,50418749153098;53,5600087212944;e0cd5c62-a9ad-4830-8014-10c47c22d193
207;207;2020-01-01T19:03:27.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
208;208;2020-01-01T19:03:28.0000000+01:00;19;Taxiing;None;96.9972670064295;53.55999314338;9.50425841007539;Cessna1;Taxiing;0;9,50425841007539;53,55999314338;e0cd5c62-a9ad-4830-8014-10c47c22d193
208;208;2020-01-01T19:03:28.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
209;209;2020-01-01T19:03:29.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5599782192066;9.50432635223172;Cessna1;Taxiing;0;9,50432635223172;53,5599782192066;e0cd5c62-a9ad-4830-8014-10c47c22d193
209;209;2020-01-01T19:03:29.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
210;210;2020-01-01T19:03:30.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5599636503087;9.5043926767846;Cessna1;Taxiing;0;9,5043926767846;53,5599636503087;e0cd5c62-a9ad-4830-8014-10c47c22d193
210;210;2020-01-01T19:03:30.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
211;211;2020-01-01T19:03:31.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5599488834384;9.50445990238496;Cessna1;Taxiing;0;9,50445990238496;53,5599488834384;e0cd5c62-a9ad-4830-8014-10c47c22d193
211;211;2020-01-01T19:03:31.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
212;212;2020-01-01T19:03:32.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5599334208489;9.50453029498544;Cessna1;Taxiing;0;9,50453029498544;53,5599334208489;e0cd5c62-a9ad-4830-8014-10c47c22d193
212;212;2020-01-01T19:03:32.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
213;213;2020-01-01T19:03:33.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5599170303165;9.5046049117345;Cessna1;Taxiing;0;9,5046049117345;53,5599170303165;e0cd5c62-a9ad-4830-8014-10c47c22d193
213;213;2020-01-01T19:03:33.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
214;214;2020-01-01T19:03:34.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5598997175673;9.5046837265182;Cessna1;Taxiing;0;9,5046837265182;53,5598997175673;e0cd5c62-a9ad-4830-8014-10c47c22d193
214;214;2020-01-01T19:03:34.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
215;215;2020-01-01T19:03:35.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5598814884557;9.50476671263707;Cessna1;Taxiing;0;9,50476671263707;53,5598814884557;e0cd5c62-a9ad-4830-8014-10c47c22d193
215;215;2020-01-01T19:03:35.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
216;216;2020-01-01T19:03:36.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5598623489605;9.50485384282399;Cessna1;Taxiing;0;9,50485384282399;53,5598623489605;e0cd5c62-a9ad-4830-8014-10c47c22d193
216;216;2020-01-01T19:03:36.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
217;217;2020-01-01T19:03:37.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5598178748914;9.50479523640125;Cessna1;Taxiing;0;9,50479523640125;53,5598178748914;e0cd5c62-a9ad-4830-8014-10c47c22d193
217;217;2020-01-01T19:03:37.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
218;218;2020-01-01T19:03:38.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5597748600246;9.50473855301902;Cessna1;Taxiing;0;9,50473855301902;53,5597748600246;e0cd5c62-a9ad-4830-8014-10c47c22d193
218;218;2020-01-01T19:03:38.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
219;219;2020-01-01T19:03:39.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5597347383337;9.50468568229153;Cessna1;Taxiing;0;9,50468568229153;53,5597347383337;e0cd5c62-a9ad-4830-8014-10c47c22d193
219;219;2020-01-01T19:03:39.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
220;220;2020-01-01T19:03:40.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5596956040052;9.50464100973206;Cessna1;Taxiing;0;9,50464100973206;53,5596956040052;e0cd5c62-a9ad-4830-8014-10c47c22d193
220;220;2020-01-01T19:03:40.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
221;221;2020-01-01T19:03:41.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5596595021191;9.50459979885169;Cessna1;Taxiing;0;9,50459979885169;53,5596595021191;e0cd5c62-a9ad-4830-8014-10c47c22d193
221;221;2020-01-01T19:03:41.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
222;222;2020-01-01T19:03:42.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5596264264861;9.5045620425636;Cessna1;Taxiing;0;9,5045620425636;53,5596264264861;e0cd5c62-a9ad-4830-8014-10c47c22d193
222;222;2020-01-01T19:03:42.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
223;223;2020-01-01T19:03:43.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5595955322591;9.50452677644595;Cessna1;Taxiing;0;9,50452677644595;53,5595955322591;e0cd5c62-a9ad-4830-8014-10c47c22d193
223;223;2020-01-01T19:03:43.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
224;224;2020-01-01T19:03:44.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5595646610946;9.5044915367177;Cessna1;Taxiing;0;9,5044915367177;53,5595646610946;e0cd5c62-a9ad-4830-8014-10c47c22d193
224;224;2020-01-01T19:03:44.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
225;225;2020-01-01T19:03:45.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5595364542947;9.50444486107693;Cessna1;Taxiing;0;9,50444486107693;53,5595364542947;e0cd5c62-a9ad-4830-8014-10c47c22d193
225;225;2020-01-01T19:03:45.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
226;226;2020-01-01T19:03:46.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5595061517455;9.50439471756517;Cessna1;Taxiing;0;9,50439471756517;53,5595061517455;e0cd5c62-a9ad-4830-8014-10c47c22d193
226;226;2020-01-01T19:03:46.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
227;227;2020-01-01T19:03:47.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5594737565096;9.50434111127255;Cessna1;Taxiing;0;9,50434111127255;53,5594737565096;e0cd5c62-a9ad-4830-8014-10c47c22d193
227;227;2020-01-01T19:03:47.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
228;228;2020-01-01T19:03:48.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5594528981927;9.50426765389989;Cessna1;Taxiing;0;9,50426765389989;53,5594528981927;e0cd5c62-a9ad-4830-8014-10c47c22d193
228;228;2020-01-01T19:03:48.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
229;229;2020-01-01T19:03:49.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5594483437979;9.50410331863725;Cessna1;Taxiing;0;9,50410331863725;53,5594483437979;e0cd5c62-a9ad-4830-8014-10c47c22d193
229;229;2020-01-01T19:03:49.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
230;230;2020-01-01T19:03:50.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5594483437979;9.50410331863725;Cessna1;Taxiing;0;9,50410331863725;53,5594483437979;e0cd5c62-a9ad-4830-8014-10c47c22d193
230;230;2020-01-01T19:03:50.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
231;231;2020-01-01T19:03:51.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5594657957641;9.50401750686531;Cessna1;Taxiing;0;9,50401750686531;53,5594657957641;e0cd5c62-a9ad-4830-8014-10c47c22d193
231;231;2020-01-01T19:03:51.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
232;232;2020-01-01T19:03:52.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5594820716097;9.50393747777377;Cessna1;Taxiing;0;9,50393747777377;53,5594820716097;e0cd5c62-a9ad-4830-8014-10c47c22d193
232;232;2020-01-01T19:03:52.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
233;233;2020-01-01T19:03:53.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5594971717687;9.50386322929743;Cessna1;Taxiing;0;9,50386322929743;53,5594971717687;e0cd5c62-a9ad-4830-8014-10c47c22d193
233;233;2020-01-01T19:03:53.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
234;234;2020-01-01T19:03:54.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5595110964008;9.50379476071761;Cessna1;Taxiing;0;9,50379476071761;53,5595110964008;e0cd5c62-a9ad-4830-8014-10c47c22d193
234;234;2020-01-01T19:03:54.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
235;235;2020-01-01T19:03:55.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5595244498999;9.50372910022287;Cessna1;Taxiing;0;9,50372910022287;53,5595244498999;e0cd5c62-a9ad-4830-8014-10c47c22d193
235;235;2020-01-01T19:03:55.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
236;236;2020-01-01T19:03:56.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5595378246752;9.50366333489273;Cessna1;Taxiing;0;9,50366333489273;53,5595378246752;e0cd5c62-a9ad-4830-8014-10c47c22d193
236;236;2020-01-01T19:03:56.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
237;237;2020-01-01T19:03:57.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5595514667865;9.50359625481414;Cessna1;Taxiing;0;9,50359625481414;53,5595514667865;e0cd5c62-a9ad-4830-8014-10c47c22d193
237;237;2020-01-01T19:03:57.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
238;238;2020-01-01T19:03:58.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5595658435648;9.5035255620342;Cessna1;Taxiing;0;9,5035255620342;53,5595658435648;e0cd5c62-a9ad-4830-8014-10c47c22d193
238;238;2020-01-01T19:03:58.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
239;239;2020-01-01T19:03:59.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5595813880787;9.50344912703772;Cessna1;Taxiing;0;9,50344912703772;53,5595813880787;e0cd5c62-a9ad-4830-8014-10c47c22d193
239;239;2020-01-01T19:03:59.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
240;240;2020-01-01T19:04:00.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5595983072821;9.50336593212495;Cessna1;Taxiing;0;9,50336593212495;53,5595983072821;e0cd5c62-a9ad-4830-8014-10c47c22d193
240;240;2020-01-01T19:04:00.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
241;241;2020-01-01T19:04:01.0000000+01:00;19;Taxiing;None;96.9972670064295;53.559616163001;9.50327813180896;Cessna1;Taxiing;0;9,50327813180896;53,559616163001;e0cd5c62-a9ad-4830-8014-10c47c22d193
241;241;2020-01-01T19:04:01.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
242;242;2020-01-01T19:04:02.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5596345258784;9.50318783728108;Cessna1;Taxiing;0;9,50318783728108;53,5596345258784;e0cd5c62-a9ad-4830-8014-10c47c22d193
242;242;2020-01-01T19:04:02.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
243;243;2020-01-01T19:04:03.0000000+01:00;19;Taxiing;None;96.9972670064295;53.559652873926;9.50309761526268;Cessna1;Taxiing;0;9,50309761526268;53,559652873926;e0cd5c62-a9ad-4830-8014-10c47c22d193
243;243;2020-01-01T19:04:03.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
244;244;2020-01-01T19:04:04.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5596703674111;9.50301159496198;Cessna1;Taxiing;0;9,50301159496198;53,5596703674111;e0cd5c62-a9ad-4830-8014-10c47c22d193
244;244;2020-01-01T19:04:04.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
245;245;2020-01-01T19:04:05.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5596866848031;9.50293135749821;Cessna1;Taxiing;0;9,50293135749821;53,5596866848031;e0cd5c62-a9ad-4830-8014-10c47c22d193
245;245;2020-01-01T19:04:05.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
246;246;2020-01-01T19:04:06.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5597018265466;9.5028569007554;Cessna1;Taxiing;0;9,5028569007554;53,5597018265466;e0cd5c62-a9ad-4830-8014-10c47c22d193
246;246;2020-01-01T19:04:06.0000000+01:00;37;Check_LWT__water_sediments;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
247;247;2020-01-01T19:04:07.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5597157928099;9.50278822397255;Cessna1;Taxiing;0;9,50278822397255;53,5597157928099;e0cd5c62-a9ad-4830-8014-10c47c22d193
247;247;2020-01-01T19:04:07.0000000+01:00;37;Check_LWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
248;248;2020-01-01T19:04:08.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5597285836149;9.50272532710071;Cessna1;Taxiing;0;9,50272532710071;53,5597285836149;e0cd5c62-a9ad-4830-8014-10c47c22d193
248;248;2020-01-01T19:04:08.0000000+01:00;37;Check_LWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
249;249;2020-01-01T19:04:09.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5597408033182;9.50266523834937;Cessna1;Taxiing;0;9,50266523834937;53,5597408033182;e0cd5c62-a9ad-4830-8014-10c47c22d193
249;249;2020-01-01T19:04:09.0000000+01:00;37;Check_LWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
250;250;2020-01-01T19:04:10.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5597532903527;9.50260383484391;Cessna1;Taxiing;0;9,50260383484391;53,5597532903527;e0cd5c62-a9ad-4830-8014-10c47c22d193
250;250;2020-01-01T19:04:10.0000000+01:00;37;Check_LWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
251;251;2020-01-01T19:04:11.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5597665120305;9.50253881860939;Cessna1;Taxiing;0;9,50253881860939;53,5597665120305;e0cd5c62-a9ad-4830-8014-10c47c22d193
251;251;2020-01-01T19:04:11.0000000+01:00;37;Check_LWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
252;252;2020-01-01T19:04:12.0000000+01:00;19;Taxiing;None;96.9972670064295;53.559780690004;9.5024690996519;Cessna1;Taxiing;0;9,5024690996519;53,559780690004;e0cd5c62-a9ad-4830-8014-10c47c22d193
252;252;2020-01-01T19:04:12.0000000+01:00;37;Check_LWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
253;253;2020-01-01T19:04:13.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5597958242524;9.50239467802404;Cessna1;Taxiing;0;9,50239467802404;53,5597958242524;e0cd5c62-a9ad-4830-8014-10c47c22d193
253;253;2020-01-01T19:04:13.0000000+01:00;37;Check_LWT__fuel_quantity;None;648.629791684742;53.560392;9.4987928;Cessna2;PreflightInspection;0;9,4987928;53,560392;478b5bc2-a2b4-42af-a38c-99735c15a4d3
254;254;2020-01-01T19:04:14.0000000+01:00;19;Taxiing;None;96.9972670064295;53.5598119146435;9.50231555432207;Cessna1;Taxiing;0;9,50231555432207;53,5598119146435;e0cd5c62-a9ad-4830-8014-10c47c22d193
